replay_row_index,dataset_row_index,model_index,split_id,participant_id,ml_row_id,true_label,eeg_abs_alpha_central,eeg_abs_alpha_central_delta_base,eeg_abs_alpha_frontal,eeg_abs_alpha_frontal_delta_base,eeg_abs_alpha_occipital,eeg_abs_alpha_occipital_delta_base,eeg_abs_alpha_parietal,eeg_abs_alpha_parietal_delta_base,eeg_abs_alpha_temporal,eeg_abs_alpha_temporal_delta_base,eeg_abs_beta_central,eeg_abs_beta_central_delta_base,eeg_abs_beta_frontal,eeg_abs_beta_frontal_delta_base,eeg_abs_beta_occipital,eeg_abs_beta_occipital_delta_base,eeg_abs_beta_parietal,eeg_abs_beta_parietal_delta_base,eeg_abs_beta_temporal,eeg_abs_beta_temporal_delta_base,eeg_abs_delta_central,eeg_abs_delta_frontal,eeg_abs_delta_occipital,eeg_abs_delta_parietal,eeg_abs_delta_temporal,eeg_abs_highbeta_central,eeg_abs_highbeta_frontal,eeg_abs_highbeta_occipital,eeg_abs_highbeta_parietal,eeg_abs_highbeta_temporal,eeg_abs_theta_central,eeg_abs_theta_central_delta_base,eeg_abs_theta_frontal,eeg_abs_theta_frontal_delta_base,eeg_abs_theta_occipital,eeg_abs_theta_occipital_delta_base,eeg_abs_theta_parietal,eeg_abs_theta_parietal_delta_base,eeg_abs_theta_temporal,eeg_abs_theta_temporal_delta_base,eeg_frontal_alpha_asymmetry_f4_minus_f3,eeg_fz_theta_abs,eeg_fz_theta_rel,eeg_hjorth_activity_central,eeg_hjorth_activity_frontal,eeg_hjorth_activity_occipital,eeg_hjorth_activity_parietal,eeg_hjorth_activity_temporal,eeg_hjorth_complexity_central,eeg_hjorth_complexity_frontal,eeg_hjorth_complexity_occipital,eeg_hjorth_complexity_parietal,eeg_hjorth_complexity_temporal,eeg_hjorth_mobility_central,eeg_hjorth_mobility_frontal,eeg_hjorth_mobility_occipital,eeg_hjorth_mobility_parietal,eeg_hjorth_mobility_temporal,eeg_line_length_central,eeg_line_length_frontal,eeg_line_length_occipital,eeg_line_length_parietal,eeg_line_length_temporal,eeg_mav_central,eeg_mav_frontal,eeg_mav_occipital,eeg_mav_parietal,eeg_mav_temporal,eeg_mean_power_central,eeg_mean_power_frontal,eeg_mean_power_occipital,eeg_mean_power_parietal,eeg_mean_power_temporal,eeg_median_power_central,eeg_median_power_frontal,eeg_median_power_occipital,eeg_median_power_parietal,eeg_median_power_temporal,eeg_ratio_alpha_beta_central,eeg_ratio_alpha_beta_frontal,eeg_ratio_alpha_beta_occipital,eeg_ratio_alpha_beta_parietal,eeg_ratio_alpha_beta_temporal,eeg_ratio_theta_alpha_central,eeg_ratio_theta_alpha_frontal,eeg_ratio_theta_alpha_occipital,eeg_ratio_theta_alpha_parietal,eeg_ratio_theta_alpha_temporal,eeg_ratio_theta_beta_central,eeg_ratio_theta_beta_frontal,eeg_ratio_theta_beta_occipital,eeg_ratio_theta_beta_parietal,eeg_ratio_theta_beta_temporal,eeg_rel_alpha_central,eeg_rel_alpha_frontal,eeg_rel_alpha_occipital,eeg_rel_alpha_parietal,eeg_rel_alpha_temporal,eeg_rel_beta_central,eeg_rel_beta_frontal,eeg_rel_beta_occipital,eeg_rel_beta_parietal,eeg_rel_beta_temporal,eeg_rel_delta_central,eeg_rel_delta_frontal,eeg_rel_delta_occipital,eeg_rel_delta_parietal,eeg_rel_delta_temporal,eeg_rel_highbeta_central,eeg_rel_highbeta_frontal,eeg_rel_highbeta_occipital,eeg_rel_highbeta_parietal,eeg_rel_highbeta_temporal,eeg_rel_theta_central,eeg_rel_theta_frontal,eeg_rel_theta_occipital,eeg_rel_theta_parietal,eeg_rel_theta_temporal,eeg_rms_central,eeg_rms_frontal,eeg_rms_occipital,eeg_rms_parietal,eeg_rms_temporal,eeg_spectral_entropy_central,eeg_spectral_entropy_frontal,eeg_spectral_entropy_occipital,eeg_spectral_entropy_parietal,eeg_spectral_entropy_temporal,eeg_ssc_central,eeg_ssc_frontal,eeg_ssc_occipital,eeg_ssc_parietal,eeg_ssc_rate_central,eeg_ssc_rate_frontal,eeg_ssc_rate_occipital,eeg_ssc_rate_parietal,eeg_ssc_rate_temporal,eeg_ssc_temporal,eeg_var_central,eeg_var_frontal,eeg_var_occipital,eeg_var_parietal,eeg_var_temporal,eeg_zero_crossings_central,eeg_zero_crossings_frontal,eeg_zero_crossings_occipital,eeg_zero_crossings_parietal,eeg_zero_crossings_rate_central,eeg_zero_crossings_rate_frontal,eeg_zero_crossings_rate_occipital,eeg_zero_crossings_rate_parietal,eeg_zero_crossings_rate_temporal,eeg_zero_crossings_temporal
137,580,3,within_sub-005_holdout01,sub-005,eeg_row-000662,high_4_5_6,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0.53445160999999997,0,0.28127670900000001,0,0,0,0,1.0000000000000001e-09,1.5196413369999999,1.6373243159999999,1.505196118,1.624615084,1.4802212939999999,0.39096742099999998,0.371335584,0.47046641099999997,0.37573145899999999,0.46481898599999999,4.1180000000000002e-06,5.8510000000000004e-06,8.0460000000000006e-06,4.3529999999999997e-06,9.7380000000000006e-06,1.0530000000000001e-05,1.5959000000000001e-05,1.6696000000000001e-05,1.1810999999999999e-05,2.0761999999999999e-05,0,0,0,0,1.0000000000000001e-09,0,0,0,0,0,0.53254261300000005,0.430621325,0.401692243,0.55012994500000001,0.29420174399999999,0.73399820000000005,1.647247315,1.0737972840000001,0.97935300300000006,1.0065107520000001,0.39088531999999998,0.70933982200000001,0.43133603999999998,0.53877141399999995,0.29611721899999999,0.20720696199999999,0.135508551,0.140176777,0.16617599199999999,0.13142225499999999,0.38908991799999998,0.31468146899999999,0.34896560599999998,0.302066799,0.446707939,0.14772533800000001,0.18857379199999999,0.10936409499999999,0.214161555,0.119032703,0.034562131000000003,0.038050630000000002,0.162790033,0.043561660000000002,0.106736504,0.152089537,0.223216097,0.15052144200000001,0.162744956,0.132277912,1.3354e-05,1.9998999999999999e-05,2.1058999999999999e-05,1.4595e-05,2.6404e-05,0.84389957299999996,0.85092624500000003,0.89129761900000004,0.86330256699999997,0.91171260899999995,148,150.714285714,171,148.33333333300001,0.197860963,0.201489687,0.22860962600000001,0.198306595,0.22426470600000001,167.75,0,0,0,0,1.0000000000000001e-09,92.333333332999999,87.857142856999999,115,85,0.12327547799999999,0.117299256,0.15353805100000001,0.11348464599999999,0.14719626199999999,110.25
138,598,3,within_sub-005_holdout01,sub-005,eeg_row-000686,low_1_2_3,0,0,0,-0,0,0,0,-0,0,0,0,0,0,0,0,-0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0.31567931100000002,0,0.15464241400000001,0,0,0,0,1.0000000000000001e-09,1.400928212,1.4963865919999999,1.5106317440000001,1.4774082719999999,1.492646363,0.40089039799999998,0.40743733900000001,0.45908969199999999,0.40578736900000001,0.46038050600000002,4.1869999999999999e-06,6.1410000000000002e-06,7.9079999999999995e-06,4.4229999999999998e-06,1.0010000000000001e-05,1.0767999999999999e-05,1.5302e-05,1.6691999999999999e-05,1.1148999999999999e-05,2.1716e-05,0,0,0,0,1.0000000000000001e-09,0,0,0,0,0,0.38109592199999998,0.29510747100000001,0.68001352599999998,0.36903958999999997,0.30363834099999998,0.725514942,1.1526046050000001,0.29063305499999997,0.69846147000000003,0.78656501000000001,0.27649078599999999,0.34014222999999999,0.19763440900000001,0.257759935,0.238831295,0.18279885500000001,0.12705713900000001,0.27044245099999997,0.17697115299999999,0.129205236,0.47966625699999998,0.43054531400000001,0.397701576,0.47954517000000002,0.42552345400000002,0.107485728,0.151642625,0.043054505,0.112405855,0.16991098199999999,0.022114539999999999,0.053137790999999997,0.13357696799999999,0.032802710999999998,0.095797988000000001,0.1326233,0.14644664299999999,0.078599515999999994,0.12360753200000001,0.101628318,1.3715e-05,1.9270999999999999e-05,2.1580999999999999e-05,1.4012000000000001e-05,2.7124999999999999e-05,0.87224697299999998,0.87871929199999999,0.90724543099999999,0.88924853999999998,0.91245365099999998,144.66666666699999,151,177.5,147.66666666699999,0.19340463499999999,0.20187165800000001,0.23729946499999999,0.19741533,0.225935829,169,0,0,0,0,1.0000000000000001e-09,90.333333332999999,92.857142856999999,106.5,96.666666667000001,0.120605251,0.123974824,0.14218958600000001,0.12906097,0.14719626199999999,110.25
139,701,3,within_sub-005_holdout01,sub-005,eeg_row-000810,high_4_5_6,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,-0.23397879499999999,0,0.26001276000000001,0,0,0,0,1.0000000000000001e-09,1.6695043490000001,1.8166388339999999,1.57327683,1.7624717700000001,1.541827498,0.34369741799999998,0.34394073200000003,0.46727345599999998,0.339620965,0.45972067999999999,3.1760000000000002e-06,4.8980000000000004e-06,8.3420000000000008e-06,3.6059999999999999e-06,8.7180000000000002e-06,9.1759999999999999e-06,1.4413000000000001e-05,1.7232e-05,1.0951000000000001e-05,1.8794999999999999e-05,0,0,0,0,1.0000000000000001e-09,0,0,0,0,0,1.217069317,0.61964365300000002,0.400469248,0.62129491800000003,0.27391617400000001,0.77542284100000003,1.5036057730000001,1.0766737449999999,1.5039467369999999,1.0388271120000001,0.94374334699999995,0.93169977400000004,0.43117472499999998,0.93439446400000004,0.28455154799999999,0.29688204400000001,0.154030007,0.161857362,0.14594399199999999,0.13344805300000001,0.243931911,0.248578366,0.404169265,0.23490292300000001,0.48718573599999998,0.138161442,0.24373513599999999,0.088643623000000005,0.26839930299999998,0.107144532,0.022850339000000001,0.036255296999999999,0.106038946,0.025690124000000002,0.085150277999999996,0.23020911799999999,0.23160040800000001,0.17426757200000001,0.21949199,0.13862945500000001,1.2041e-05,1.7833e-05,2.1929e-05,1.3628000000000001e-05,2.3587999999999998e-05,0.83102023599999997,0.83212039199999999,0.91772023199999997,0.84070701999999997,0.89058894300000002,150,148.285714286,172.5,143,0.20053475900000001,0.19824293400000001,0.230614973,0.19117647099999999,0.22994652400000001,172,0,0,0,0,1.0000000000000001e-09,81,79.714285713999999,119,78.333333332999999,0.108144192,0.106427618,0.158878505,0.10458389,0.14652870500000001,109.75
140,672,3,within_sub-005_holdout01,sub-005,eeg_row-000781,high_4_5_6,0,0,0,-0,0,-0,0,-0,0,-0,0,0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0.27443540300000002,0,0.15523745799999999,0,0,0,0,1.0000000000000001e-09,1.4054336359999999,1.571122817,1.4978037989999999,1.5703781640000001,1.473449945,0.40112633599999997,0.38852405499999998,0.48133756700000002,0.37342160800000002,0.45956230199999998,3.9369999999999997e-06,5.5659999999999997e-06,7.6480000000000003e-06,4.2599999999999999e-06,9.3379999999999994e-06,1.0011e-05,1.4615e-05,1.607e-05,1.1673e-05,2.0242999999999999e-05,0,0,0,0,1.0000000000000001e-09,0,0,0,0,0,0.56655665799999999,0.37675634400000002,0.24751728000000001,0.51035641499999995,0.223239245,0.56281643199999998,1.1213026429999999,1.1233250299999999,1.013390494,1.2806795559999999,0.318867397,0.42245788400000001,0.27804235599999999,0.517190339,0.28589793699999999,0.242278724,0.14689628399999999,0.116769443,0.180051866,0.114149022,0.42763370699999997,0.38989730700000003,0.47176279199999999,0.35279632100000002,0.51133044400000005,0.086603533999999996,0.18803230100000001,0.13261816700000001,0.16775761,0.097220177000000005,0.028259360000000001,0.037335189999999997,0.079312009000000003,0.025347987999999998,0.070141165000000005,0.13635844699999999,0.16471519100000001,0.13117003799999999,0.18246284900000001,0.14618831900000001,1.2716e-05,1.8468999999999999e-05,2.0468000000000001e-05,1.4812e-05,2.5307999999999999e-05,0.86967592900000001,0.86893514999999999,0.91749479899999997,0.86368044200000005,0.87679611599999996,138.66666666699999,144.85714285700001,173.5,147,0.185383244,0.19365928199999999,0.231951872,0.196524064,0.21290107,159.25,0,0,0,0,1.0000000000000001e-09,94,87.857142856999999,111,82,0.12550066800000001,0.117299256,0.14819759699999999,0.109479306,0.14218958600000001,106.5
141,581,3,within_sub-005_holdout01,sub-005,eeg_row-000663,high_4_5_6,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0.08683254,0,0.17643484400000001,0,0,0,0,1.0000000000000001e-09,1.6130534649999999,1.6652027439999999,1.4451635920000001,1.555356873,1.4880422390000001,0.38205824500000002,0.36580657,0.48042454499999998,0.38827345099999999,0.46455411499999999,3.557e-06,5.6180000000000003e-06,8.2220000000000002e-06,4.2939999999999999e-06,9.9019999999999994e-06,9.3009999999999995e-06,1.5534000000000001e-05,1.6393999999999999e-05,1.1223000000000001e-05,2.0950000000000001e-05,0,0,0,0,1.0000000000000001e-09,0,0,0,0,0,0.34283813200000002,0.53174304699999997,0.31784899100000003,0.56933262799999995,0.28370303699999999,1.492100389,1.2643226030000001,0.908092758,0.91400622799999998,1.107815478,0.51154891000000002,0.67229475299999997,0.288636367,0.52037356800000001,0.314290615,0.12794471700000001,0.16454901799999999,0.142469288,0.201692227,0.125612471,0.373192786,0.30945212999999999,0.44822948000000001,0.35426078999999999,0.44276040300000002,0.201622836,0.195637695,0.075090693999999999,0.14638752199999999,0.12719630200000001,0.025384139,0.034329265999999997,0.146145894,0.035992668999999998,0.092397386999999997,0.190906363,0.20804304300000001,0.12937532800000001,0.18434795100000001,0.13915543999999999,1.1786e-05,1.9670999999999999e-05,2.1064999999999999e-05,1.4083000000000001e-05,2.6610000000000001e-05,0.87036639400000004,0.859690077,0.92461194599999996,0.88997836699999999,0.90674834400000004,149,151.42857142899999,170.5,147.33333333300001,0.199197861,0.20244461399999999,0.227941176,0.196969697,0.225935829,169,0,0,0,0,1.0000000000000001e-09,90,85.142857143000001,121,88,0.120160214,0.11367537699999999,0.161548732,0.117489987,0.14385847800000001,107.75
142,577,3,within_sub-005_holdout01,sub-005,eeg_row-000659,low_1_2_3,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0.55435092699999999,0,0.261194857,0,0,1.0000000000000001e-09,0,1.0000000000000001e-09,1.5491899099999999,1.691192877,1.4766690440000001,1.604749008,1.427138705,0.39045502799999998,0.36713836100000002,0.45053323299999998,0.35357012599999998,0.495246246,3.7359999999999999e-06,5.8780000000000003e-06,9.1940000000000004e-06,4.4259999999999996e-06,1.0607e-05,9.7720000000000006e-06,1.5812999999999999e-05,1.982e-05,1.2689e-05,2.1192e-05,0,0,1.0000000000000001e-09,0,1.0000000000000001e-09,0,0,0,0,0,0.40189784699999997,0.45987186499999999,0.461300302,0.97434382200000003,0.20946342400000001,1.1825348040000001,1.382839084,0.58183757800000002,0.93653957899999996,0.96447656400000004,0.475258191,0.63592878799999997,0.26840185100000002,0.91251155299999998,0.20202256299999999,0.15174850100000001,0.14910981700000001,0.19650865200000001,0.26512672700000001,0.10289596500000001,0.37757977999999998,0.32424209599999998,0.42598856099999999,0.27210797799999997,0.49123595399999997,0.167840081,0.20438904899999999,0.10283674299999999,0.096385949999999998,0.105917342,0.031664422999999997,0.038618271000000003,0.098962734999999996,0.016812611000000002,0.152897591,0.179447883,0.206194883,0.114336118,0.248301673,0.099240747000000004,1.2417e-05,2.0801999999999998e-05,2.5092999999999998e-05,1.6059999999999999e-05,2.6852e-05,0.87242317599999997,0.86496225000000004,0.89591585900000004,0.84444975700000002,0.91006825999999996,148.33333333300001,150,163,142.66666666699999,0.198306595,0.20053475900000001,0.21791443899999999,0.19073083800000001,0.22426470600000001,167.75,0,0,1.0000000000000001e-09,0,1.0000000000000001e-09,91.333333332999999,95.428571429000002,107.5,83,0.121940365,0.12740797300000001,0.14352470000000001,0.110814419,0.16054739700000001,120.25
143,647,3,within_sub-005_holdout01,sub-005,eeg_row-000753,low_1_2_3,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0.56827285800000005,0,0.13544930799999999,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,1.5114108909999999,2.077567508,1.590502294,1.6388034819999999,1.532023438,0.370272096,0.28425645799999999,0.405513809,0.31252916600000002,0.41903505400000002,4.5129999999999998e-06,5.8479999999999997e-06,9.5729999999999997e-06,5.1649999999999997e-06,9.9289999999999993e-06,1.2288e-05,1.9956999999999999e-05,2.2866000000000001e-05,1.6341000000000002e-05,2.2934000000000001e-05,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,0,0,0,0,0,1.5915223000000001,0.92345908300000001,1.2991597290000001,2.2962926929999998,0.74156514900000003,0.21288775800000001,0.80871697099999995,0.25256532300000001,0.163139901,0.30886050700000001,0.33881561399999999,0.74681703200000005,0.32812269599999999,0.374616962,0.22904018800000001,0.40992934199999997,0.150835998,0.35013464100000002,0.47496557099999998,0.26161120399999999,0.25757059300000001,0.16333804099999999,0.26950853899999999,0.20684016999999999,0.352782496,0.17771521100000001,0.47628283999999999,0.16538696,0.16081546199999999,0.15594158299999999,0.018731702999999999,0.012581205,0.060394758,0.011277983,0.080368737999999995,0.087268938000000004,0.121983631,0.088431868999999996,0.077485836000000002,0.080801368999999998,1.5886999999999999e-05,2.7138999999999999e-05,2.9369e-05,2.1838999999999999e-05,2.9502e-05,0.81664146000000004,0.74599279100000004,0.856100423,0.78398425100000002,0.883704822,137.66666666699999,140,164.5,131,0.184046346,0.18716577500000001,0.21991978600000001,0.17513369000000001,0.209558824,156.75,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,88.666666667000001,78.285714286000001,105,81.333333332999999,0.11838006199999999,0.104520313,0.14018691599999999,0.10858922999999999,0.13518024000000001,101.25
144,674,3,within_sub-005_holdout01,sub-005,eeg_row-000783,high_4_5_6,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0.43547504799999998,0,0.30216122699999998,0,0,0,0,1.0000000000000001e-09,1.696275679,1.7197680790000001,1.6129244599999999,1.783410486,1.608168504,0.35015454200000001,0.35055366900000001,0.42806947400000001,0.32614642300000002,0.42102547099999998,3.0730000000000001e-06,4.887e-06,6.7710000000000001e-06,3.647e-06,7.9959999999999993e-06,8.8629999999999997e-06,1.4209000000000001e-05,1.5492e-05,1.1212999999999999e-05,1.9037000000000001e-05,0,0,0,0,1.0000000000000001e-09,0,0,0,0,0,0.55678575900000005,0.50404865600000004,0.42856765000000002,0.49762748499999998,0.27654947299999999,1.3699404770000001,1.8195470030000001,1.5829378519999999,2.622635007,1.4856179329999999,0.76276334800000001,0.91714022100000003,0.67839595500000005,1.305095262,0.41084685700000001,0.156050946,0.14691536399999999,0.14120092400000001,0.117403166,0.117570837,0.28027108000000001,0.29147060000000002,0.32947172899999999,0.23592580799999999,0.42513491399999997,0.218290813,0.17913939200000001,0.122227261,0.23302451399999999,0.132351846,0.023942727,0.032440314999999997,0.079920288000000006,0.018237890999999999,0.079559928000000002,0.21378050800000001,0.26731941100000001,0.223512288,0.30790565399999997,0.174665343,1.1525999999999999e-05,1.8026999999999999e-05,2.0588e-05,1.4503e-05,2.4235000000000001e-05,0.83607137799999998,0.85405163100000003,0.88875185499999998,0.83016167100000005,0.88054697800000004,157,150.714285714,176.5,149,0.209893048,0.201489687,0.23596256700000001,0.199197861,0.21991978600000001,164.5,0,0,0,0,1.0000000000000001e-09,80,79.142857143000001,104,77.666666667000001,0.106809079,0.105664696,0.138851802,0.103693814,0.13651535400000001,102.25
145,565,3,within_sub-005_holdout01,sub-005,eeg_row-000647,baseline,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,-0,0,0,0,1.0000000000000001e-09,0,0,0,0,0,0,0,0,0,0,1.0000000000000001e-09,0,1.0000000000000001e-09,0,0,0,0,0,0.67477551199999997,0,0.33143486500000002,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,1.8427047169999999,2.1749204309999999,1.9102050880000001,1.99620164,1.6405020459999999,0.34638605,0.29308546899999999,0.36016884500000002,0.29479345899999998,0.41476626500000002,3.9509999999999999e-06,6.759e-06,9.3170000000000008e-06,4.6260000000000003e-06,1.0744000000000001e-05,1.132e-05,2.4012999999999999e-05,2.3187999999999999e-05,1.5553000000000002e-05,2.5278000000000001e-05,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,0,0,0,0,0,0.44759706199999999,0.75820286999999997,0.48629624700000001,0.947728986,0.48808198899999999,1.4910843709999999,3.9767322310000002,4.0892456749999999,1.652722797,1.215293806,0.66740498299999995,3.0151697899999998,1.9885848230000001,1.5663332999999999,0.59316301800000004,0.10266974600000001,0.076750115999999993,0.089026388999999997,0.146232112,0.158006646,0.229379848,0.10122636,0.183070279,0.154297393,0.32372972100000003,0.400114205,0.41063549399999999,0.206702776,0.34081272200000001,0.189005438,0.032000501000000001,0.011814239000000001,0.066913464000000006,0.017442572999999999,0.066071908999999998,0.15308925400000001,0.305214661,0.36405077800000002,0.24168114399999999,0.19202449799999999,1.4610000000000001e-05,3.2777999999999997e-05,3.2570999999999997e-05,2.0298000000000001e-05,3.2823000000000001e-05,0.78410606800000004,0.74881306000000003,0.78380957399999995,0.74889164699999999,0.85588499299999998,155.66666666699999,149.42857142899999,166,137,0.20811051699999999,0.19977081699999999,0.221925134,0.18315508,0.22259358300000001,166.5,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,86.333333332999999,78.428571429000002,106,75.333333332999999,0.115264798,0.104711043,0.14152202899999999,0.100578549,0.14218958600000001,106.5
146,574,3,within_sub-005_holdout01,sub-005,eeg_row-000656,low_1_2_3,0,0,0,0,0,-0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0.163385535,0,0.16837354900000001,0,0,0,0,1.0000000000000001e-09,1.515123617,1.7368573169999999,1.6393409139999999,1.6689708969999999,1.472274852,0.38348114900000002,0.36093901499999997,0.43754272700000002,0.36287997599999999,0.476729548,3.9009999999999996e-06,5.3000000000000001e-06,7.1790000000000002e-06,3.9589999999999997e-06,9.0429999999999996e-06,1.0465000000000001e-05,1.5182e-05,1.6308e-05,1.1368e-05,1.9171e-05,0,0,0,0,1.0000000000000001e-09,0,0,0,0,0,1.471642482,0.79992745499999995,0.59673448799999995,0.89579819999999999,0.40086526900000002,0.32234802000000001,0.81085473500000005,1.1368543870000001,0.59186909300000001,0.73060926500000001,0.474381041,0.648624965,0.67840022099999997,0.53019526800000005,0.29287587999999998,0.43657343199999998,0.22930428899999999,0.16806049100000001,0.26221204799999998,0.176017022,0.29665726399999998,0.286656356,0.281633615,0.29271330099999998,0.43909272199999999,0.055678126000000001,0.184007331,0.13588888399999999,0.16978016900000001,0.087862977999999994,0.029617972999999999,0.038241506000000001,0.15160352099999999,0.041266415000000001,0.098366424999999993,0.14072858199999999,0.18593246899999999,0.19106030700000001,0.155195207,0.128599667,1.3713999999999999e-05,1.8978999999999999e-05,2.0925e-05,1.4382999999999999e-05,2.4130000000000001e-05,0.83016353099999995,0.84636274,0.888328126,0.868784008,0.899880138,154.33333333300001,154.85714285700001,180,160,0.20632798599999999,0.20702826599999999,0.24064171100000001,0.21390374300000001,0.231951872,173.5,0,0,0,0,1.0000000000000001e-09,89.333333332999999,83.714285713999999,104,82,0.119270138,0.111768072,0.138851802,0.109479306,0.141855808,106.25
147,824,4,within_sub-007_holdout01,sub-007,eeg_row-000945,high_4_5_6,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-1.0000000000000001e-09,0,-0,0,-0,0,-0,-0.92756794399999998,0,0.14361892800000001,0,0,0,0,1.0000000000000001e-09,1.5416139310000001,1.663114135,1.4730704320000001,1.477443045,1.402076079,0.44488070000000002,0.41032445200000001,0.44941047099999998,0.46267390600000002,0.51032248899999999,3.67e-06,6.241e-06,4.4270000000000001e-06,4.6319999999999999e-06,9.5829999999999996e-06,8.1149999999999994e-06,1.5152e-05,1.0108e-05,9.8490000000000001e-06,1.8774e-05,0,0,0,0,1.0000000000000001e-09,0,0,0,0,0,0.39574284199999998,0.45507413800000002,0.24627780699999999,0.13259885499999999,0.26862172600000001,0.99103359300000005,0.72925433100000003,1.0635546119999999,1.1019514539999999,0.59894927200000003,0.39219444999999997,0.33186478600000002,0.26192989799999999,0.14611750100000001,0.16089078700000001,0.164516675,0.167088495,0.12378646,0.082272253000000004,0.143656067,0.415716109,0.36716763499999999,0.50262937200000002,0.62045975399999997,0.53478945700000002,0.13552257100000001,0.23239454200000001,0.12983766699999999,0.123449791,0.078912213999999994,0.065729129999999997,0.054018064999999997,0.058778555000000003,0.041775725999999999,0.10137426500000001,0.16304155100000001,0.121850009,0.13165366000000001,0.090660029000000003,0.086042697000000001,1.0297e-05,1.9564000000000001e-05,1.2697000000000001e-05,1.2241e-05,2.3422999999999999e-05,0.90958127600000005,0.87009787199999999,0.90835237000000002,0.80142131599999999,0.92294668000000002,163.66666666699999,166.285714286,155,152.33333333300001,0.21880570399999999,0.222307105,0.20721925099999999,0.20365418900000001,0.22994652400000001,172,0,0,0,0,1.0000000000000001e-09,112.333333333,98.857142856999999,103,107.666666667,0.14997774799999999,0.131985504,0.137516689,0.14374721900000001,0.158878505,119
